Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,12:59,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,12:59,D4,0.143
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,12:59,D10,0.113
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,12:59,D5,0.159
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,12:59,D11,0.103
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,12:59,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,12:59,E7,0.388
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,12:59,E2,0.664
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,12:59,E8,0.598
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,12:59,E3,0.664
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,12:59,E9,0.649
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,12:59,E4,0.483
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,12:59,E10,0.755
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,12:59,E5,0.575
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,12:59,E11,0.441
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,12:59,E6,0.599
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,12:59,H7,1.058
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,12:59,H2,1.09
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,12:59,H8,1.073
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,12:59,H3,1.086
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,12:59,H9,1.081
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,12:59,H4,0.965
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,12:59,H10,1.099
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,12:59,H5,0.98
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,12:59,H11,1.053
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,12:59,H6,1.067
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,13:29,D7,0.112
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,13:29,D2,0.109
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,13:29,D8,0.104
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,13:29,D3,0.112
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,13:29,D9,0.103
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,13:29,D4,0.118
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,13:29,D10,0.101
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,13:29,D5,0.121
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,13:29,D11,0.099
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,13:29,D6,0.1
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,13:29,E7,0.736
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,13:29,E2,0.607
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,13:29,E8,0.513
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,13:29,E3,0.641
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,13:29,E9,0.442
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,13:29,E4,0.442
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,13:29,E10,0.391
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,13:29,E5,0.448
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,13:29,E11,0.248
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,13:29,E6,0.495
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,13:29,H7,1.078
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,13:29,H2,1.058
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,13:29,H8,1.043
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,13:29,H3,1.057
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,13:29,H9,1.049
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,13:29,H4,0.949
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,13:29,H10,1.046
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,13:29,H5,0.959
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,13:29,H11,1.045
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,13:29,H6,1.04
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,13:29,D7,0.098
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,13:29,D2,0.106
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,13:29,D8,0.101
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,13:29,D3,0.105
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,13:29,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,13:29,D4,0.142
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,13:29,D10,0.112
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,13:29,D5,0.157
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,13:29,D11,0.102
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,13:29,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,13:29,E7,0.427
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,13:29,E2,0.653
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,13:29,E8,0.646
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,13:29,E3,0.691
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,13:29,E9,0.679
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,13:29,E4,0.505
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,13:29,E10,0.771
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,13:29,E5,0.606
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,13:29,E11,0.478
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,13:29,E6,0.64
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,13:29,H7,1.07
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,13:29,H2,1.105
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,13:29,H8,1.086
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,13:29,H3,1.1
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,13:29,H9,1.099
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,13:29,H4,0.978
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,13:29,H10,1.115
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,13:29,H5,0.991
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,13:29,H11,1.069
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,13:29,H6,1.082
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,13:59,D7,0.111
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,13:59,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,13:59,D8,0.104
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,13:59,D3,0.112
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,13:59,D9,0.102
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,13:59,D4,0.116
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,13:59,D10,0.101
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,13:59,D5,0.12
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,13:59,D11,0.099
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,13:59,D6,0.1
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,13:59,E7,0.76
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,13:59,E2,0.628
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,13:59,E8,0.563
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,13:59,E3,0.668
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,13:59,E9,0.466
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,13:59,E4,0.468
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,13:59,E10,0.418
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,13:59,E5,0.436
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,13:59,E11,0.261
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,13:59,E6,0.529
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,13:59,H7,1.097
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,13:59,H2,1.077
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,13:59,H8,1.059
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,13:59,H3,1.076
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,13:59,H9,1.068
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,13:59,H4,0.961
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,13:59,H10,1.059
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,13:59,H5,0.971
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,13:59,H11,1.061
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,13:59,H6,1.061
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,13:59,D7,0.098
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,13:59,D2,0.106
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,13:59,D8,0.1
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,13:59,D3,0.105
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,13:59,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,13:59,D4,0.138
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,13:59,D10,0.111
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,13:59,D5,0.153
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,13:59,D11,0.102
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,13:59,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,13:59,E7,0.47
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,13:59,E2,0.676
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,13:59,E8,0.675
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,13:59,E3,0.718
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,13:59,E9,0.706
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,13:59,E4,0.525
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,13:59,E10,0.797
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,13:59,E5,0.623
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,13:59,E11,0.515
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,13:59,E6,0.665
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,13:59,H7,1.086
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,13:59,H2,1.126
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,13:59,H8,1.103
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,13:59,H3,1.121
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,13:59,H9,1.115
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,13:59,H4,0.989
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,13:59,H10,1.129
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,13:59,H5,1.001
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,13:59,H11,1.086
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,13:59,H6,1.098
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,14:29,D7,0.111
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,14:29,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,14:29,D8,0.104
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,14:29,D3,0.111
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,14:29,D9,0.103
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,14:29,D4,0.115
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,14:29,D10,0.102
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,14:29,D5,0.118
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,14:29,D11,0.099
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,14:29,D6,0.1
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,14:29,E7,0.782
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,14:29,E2,0.653
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,14:29,E8,0.59
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,14:29,E3,0.691
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,14:29,E9,0.499
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,14:29,E4,0.49
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,14:29,E10,0.45
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,14:29,E5,0.471
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,14:29,E11,0.278
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,14:29,E6,0.571
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,14:29,H7,1.11
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,14:29,H2,1.093
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,14:29,H8,1.073
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,14:29,H3,1.092
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,14:29,H9,1.082
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,14:29,H4,0.969
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,14:29,H10,1.073
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,14:29,H5,0.984
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,14:29,H11,1.076
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,14:29,H6,1.072
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,14:29,D7,0.099
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,14:29,D2,0.106
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,14:29,D8,0.1
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,14:29,D3,0.104
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,14:29,D9,0.104
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,14:29,D4,0.136
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,14:29,D10,0.111
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,14:29,D5,0.149
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,14:29,D11,0.102
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,14:29,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,14:29,E7,0.499
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,14:29,E2,0.693
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,14:29,E8,0.702
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,14:29,E3,0.735
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,14:29,E9,0.732
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,14:29,E4,0.543
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,14:29,E10,0.818
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,14:29,E5,0.638
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,14:29,E11,0.557
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,14:29,E6,0.686
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,14:29,H7,1.102
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,14:29,H2,1.141
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,14:29,H8,1.116
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,14:29,H3,1.134
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,14:29,H9,1.125
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,14:29,H4,0.995
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,14:29,H10,1.141
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,14:29,H5,1.012
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,14:29,H11,1.096
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,14:29,H6,1.108
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,14:59,D7,0.111
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,14:59,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,14:59,D8,0.103
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,14:59,D3,0.111
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,14:59,D9,0.103
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,14:59,D4,0.115
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,14:59,D10,0.102
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,14:59,D5,0.118
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,14:59,D11,0.099
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,14:59,D6,0.101
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,14:59,E7,0.799
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,14:59,E2,0.67
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,14:59,E8,0.617
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,14:59,E3,0.704
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,14:59,E9,0.541
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,14:59,E4,0.504
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,14:59,E10,0.482
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,14:59,E5,0.482
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,14:59,E11,0.294
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,14:59,E6,0.601
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,14:59,H7,1.124
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,14:59,H2,1.109
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,14:59,H8,1.086
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,14:59,H3,1.108
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,14:59,H9,1.094
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,14:59,H4,0.984
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,14:59,H10,1.088
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,14:59,H5,0.998
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,14:59,H11,1.091
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,14:59,H6,1.087
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,14:59,D7,0.099
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,14:59,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,14:59,D8,0.101
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,14:59,D3,0.104
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,14:59,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,14:59,D4,0.134
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,14:59,D10,0.112
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,14:59,D5,0.148
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,14:59,D11,0.103
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,14:59,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,14:59,E7,0.544
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,14:59,E2,0.716
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,14:59,E8,0.724
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,14:59,E3,0.757
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,14:59,E9,0.745
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,14:59,E4,0.571
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,14:59,E10,0.842
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,14:59,E5,0.651
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,14:59,E11,0.584
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,14:59,E6,0.708
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,14:59,H7,1.113
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,14:59,H2,1.154
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,14:59,H8,1.131
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,14:59,H3,1.15
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,14:59,H9,1.138
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,14:59,H4,1.01
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,14:59,H10,1.153
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,14:59,H5,1.024
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,14:59,H11,1.108
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,14:59,H6,1.122
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,15:29,D7,0.111
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,15:29,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,15:29,D8,0.103
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,15:29,D3,0.11
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,15:29,D9,0.103
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,15:29,D4,0.114
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,15:29,D10,0.102
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,15:29,D5,0.117
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,15:29,D11,0.1
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,15:29,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,15:29,E7,0.818
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,15:29,E2,0.691
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,15:29,E8,0.641
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,15:29,E3,0.716
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,15:29,E9,0.568
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,15:29,E4,0.513
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,15:29,E10,0.519
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,15:29,E5,0.513
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,15:29,E11,0.314
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,15:29,E6,0.618
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,15:29,H7,1.134
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,15:29,H2,1.12
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,15:29,H8,1.099
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,15:29,H3,1.12
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,15:29,H9,1.104
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,15:29,H4,0.997
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,15:29,H10,1.097
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,15:29,H5,1.009
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,15:29,H11,1.103
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,15:29,H6,1.096
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,15:29,D7,0.1
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,15:29,D2,0.108
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,15:29,D8,0.101
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,15:29,D3,0.104
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,15:29,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,15:29,D4,0.133
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,15:29,D10,0.112
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,15:29,D5,0.145
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,15:29,D11,0.103
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,15:29,D6,0.102
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,15:29,E7,0.586
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,15:29,E2,0.744
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,15:29,E8,0.746
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,15:29,E3,0.776
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,15:29,E9,0.766
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,15:29,E4,0.586
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,15:29,E10,0.86
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,15:29,E5,0.667
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,15:29,E11,0.603
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,15:29,E6,0.729
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,15:29,H7,1.127
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,15:29,H2,1.167
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,15:29,H8,1.141
