Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,5:29,H6,0.588
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,5:29,H11,0.595
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,5:59,D7,0.287
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,5:59,D2,0.28
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,5:59,D8,0.304
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,5:59,D3,0.217
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,5:59,D9,0.269
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,5:59,D4,0.284
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,5:59,D10,0.228
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,5:59,D5,0.256
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,5:59,D10,0.228
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,5:59,D6,0.317
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,5:59,E7,0.565
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,5:59,E2,0.469
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,5:59,E8,0.581
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,5:59,E3,0.352
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,5:59,E9,0.361
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,5:59,E4,0.506
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,5:59,E10,0.47
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,5:59,E5,0.516
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,5:59,E11,0.608
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,5:59,E6,0.687
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,5:59,H7,0.689
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,5:59,H2,0.704
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,5:59,H8,0.701
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,5:59,H3,0.663
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,5:59,H9,0.707
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,5:59,H4,0.666
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,5:59,H10,0.756
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,5:59,H5,0.626
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,5:59,H11,0.799
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,5:59,H6,0.754
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,5:59,E11,0.219
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,5:59,E6,0.247
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,5:59,E10,0.204
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,5:59,E5,0.197
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,5:59,E9,0.219
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,5:59,E4,0.205
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,5:59,E8,0.184
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,5:59,E3,0.2
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,5:59,E8,0.184
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,5:59,E2,0.207
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,5:59,D11,0.373
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,5:59,D6,0.395
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,5:59,D10,0.35
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,5:59,D5,0.324
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,5:59,D9,0.367
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,5:59,D4,0.347
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,5:59,D8,0.359
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,5:59,D3,0.335
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,5:59,D7,0.448
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,5:59,D2,0.345
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,5:59,A11,0.733
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,5:59,A6,0.712
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,5:59,A10,0.727
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,5:59,A5,0.65
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,5:59,A9,0.754
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,5:59,A4,0.654
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,5:59,A8,0.708
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,5:59,A3,0.652
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,5:59,A7,0.765
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,5:59,A2,0.697
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,5:59,D2,0.233
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,5:59,D7,0.276
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,5:59,D3,0.267
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,5:59,D8,0.279
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,5:59,D4,0.274
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,5:59,D9,0.282
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,5:59,D5,0.298
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,5:59,D10,0.294
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,5:59,D5,0.298
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,5:59,D11,0.301
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,5:59,E2,0.439
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,5:59,E7,0.528
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,5:59,E3,0.51
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,5:59,E8,0.522
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,5:59,E4,0.53
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,5:59,E9,0.532
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,5:59,E5,0.557
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,5:59,E10,0.571
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,5:59,E6,0.587
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,5:59,E11,0.547
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,5:59,H2,0.617
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,5:59,H7,0.632
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,5:59,H3,0.684
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,5:59,H8,0.673
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,5:59,H4,0.664
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,5:59,H9,0.623
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,5:59,H5,0.719
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,5:59,H10,0.67
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,5:59,H6,0.723
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,5:59,H11,0.722
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,6:29,D7,0.302
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,6:29,D2,0.291
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,6:29,D8,0.318
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,6:29,D3,0.226
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,6:29,D9,0.28
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,6:29,D4,0.295
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,6:29,D10,0.239
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,6:29,D5,0.269
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,6:29,D10,0.239
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,6:29,D6,0.327
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,6:29,E7,0.592
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,6:29,E2,0.484
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,6:29,E8,0.612
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,6:29,E3,0.355
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,6:29,E9,0.366
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,6:29,E4,0.553
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,6:29,E10,0.477
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,6:29,E5,0.579
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,6:29,E11,0.633
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,6:29,E6,0.759
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,6:29,H7,0.798
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,6:29,H2,0.812
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,6:29,H8,0.798
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,6:29,H3,0.767
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,6:29,H9,0.794
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,6:29,H4,0.754
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,6:29,H10,0.843
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,6:29,H5,0.707
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,6:29,H11,0.89
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,6:29,H6,0.854
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,6:29,E11,0.232
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,6:29,E6,0.259
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,6:29,E10,0.216
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,6:29,E5,0.211
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,6:29,E9,0.23
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,6:29,E4,0.217
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,6:29,E8,0.188
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,6:29,E3,0.209
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,6:29,E8,0.188
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,6:29,E2,0.217
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,6:29,D11,0.38
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,6:29,D6,0.402
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,6:29,D10,0.358
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,6:29,D5,0.323
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,6:29,D9,0.37
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,6:29,D4,0.353
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,6:29,D8,0.368
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,6:29,D3,0.338
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,6:29,D7,0.453
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,6:29,D2,0.344
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,6:29,A11,0.823
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,6:29,A6,0.81
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,6:29,A10,0.827
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,6:29,A5,0.767
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,6:29,A9,0.846
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,6:29,A4,0.739
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,6:29,A8,0.808
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,6:29,A3,0.743
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,6:29,A7,0.84
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,6:29,A2,0.795
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,6:29,D2,0.244
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,6:29,D7,0.284
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,6:29,D3,0.276
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,6:29,D8,0.287
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,6:29,D4,0.285
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,6:29,D9,0.294
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,6:29,D5,0.309
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,6:29,D10,0.311
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,6:29,D5,0.309
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,6:29,D11,0.313
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,6:29,E2,0.477
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,6:29,E7,0.553
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,6:29,E3,0.538
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,6:29,E8,0.551
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,6:29,E4,0.556
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,6:29,E9,0.593
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,6:29,E5,0.59
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,6:29,E10,0.618
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,6:29,E6,0.621
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,6:29,E11,0.575
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,6:29,H2,0.736
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,6:29,H7,0.766
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,6:29,H3,0.782
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,6:29,H8,0.791
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,6:29,H4,0.76
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,6:29,H9,0.715
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,6:29,H5,0.805
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,6:29,H10,0.741
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,6:29,H6,0.815
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,6:29,H11,0.812
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,6:59,D7,0.312
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,6:59,D2,0.299
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,6:59,D8,0.33
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,6:59,D3,0.236
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,6:59,D9,0.285
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,6:59,D4,0.302
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,6:59,D10,0.251
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,6:59,D5,0.275
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,6:59,D10,0.251
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,6:59,D6,0.332
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,6:59,E7,0.613
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,6:59,E2,0.498
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,6:59,E8,0.628
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,6:59,E3,0.354
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,6:59,E9,0.382
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,6:59,E4,0.597
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,6:59,E10,0.485
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,6:59,E5,0.623
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,6:59,E11,0.64
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,6:59,E6,0.811
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,6:59,H7,0.89
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,6:59,H2,0.898
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,6:59,H8,0.893
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,6:59,H3,0.86
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,6:59,H9,0.86
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,6:59,H4,0.827
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,6:59,H10,0.924
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,6:59,H5,0.794
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,6:59,H11,0.971
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,6:59,H6,0.943
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,6:59,E11,0.239
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,6:59,E6,0.266
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,6:59,E10,0.224
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,6:59,E5,0.218
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,6:59,E9,0.234
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,6:59,E4,0.222
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,6:59,E8,0.195
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,6:59,E3,0.215
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,6:59,E8,0.195
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,6:59,E2,0.221
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,6:59,D11,0.386
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,6:59,D6,0.399
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,6:59,D10,0.361
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,6:59,D5,0.322
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,6:59,D9,0.372
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,6:59,D4,0.355
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,6:59,D8,0.375
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,6:59,D3,0.338
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,6:59,D7,0.452
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,6:59,D2,0.344
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,6:59,A11,0.918
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,6:59,A6,0.894
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,6:59,A10,0.912
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,6:59,A5,0.853
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,6:59,A9,0.925
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,6:59,A4,0.809
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,6:59,A8,0.885
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,6:59,A3,0.82
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,6:59,A7,0.936
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,6:59,A2,0.876
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,6:59,D2,0.254
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,6:59,D7,0.287
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,6:59,D3,0.282
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,6:59,D8,0.292
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,6:59,D4,0.287
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,6:59,D9,0.303
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,6:59,D5,0.32
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,6:59,D10,0.321
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,6:59,D5,0.32
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,6:59,D11,0.318
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,6:59,E2,0.506
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,6:59,E7,0.577
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,6:59,E3,0.561
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,6:59,E8,0.571
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,6:59,E4,0.583
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,6:59,E9,0.63
