Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,7:59,D3,0.245
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,7:59,D9,0.212
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,7:59,D4,0.22
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,7:59,D10,0.219
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,7:59,D5,0.112
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,7:59,D11,0.222
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,7:59,D6,0.113
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,7:59,E7,0.48
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,7:59,E2,0.481
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,7:59,E8,0.479
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,7:59,E3,0.452
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,7:59,E9,0.405
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,7:59,E4,0.445
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,7:59,E10,0.419
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,7:59,E5,0.128
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,7:59,E11,0.4
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,7:59,E6,0.162
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,7:59,H7,0.593
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,7:59,H2,0.597
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,7:59,H8,0.605
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,7:59,H3,0.571
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,7:59,H9,0.525
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,7:59,H4,0.595
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,7:59,H10,0.556
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,7:59,H5,0.156
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,7:59,H11,0.527
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,7:59,H6,0.239
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,7:59,C7,0.126
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,7:59,C2,0.118
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,7:59,C8,0.113
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,7:59,C3,0.117
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,7:59,C9,0.106
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,7:59,C4,0.106
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,7:59,C10,0.12
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,7:59,C5,0.115
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,7:59,C11,0.11
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,7:59,C6,0.109
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,7:59,D7,0.24
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,7:59,D2,0.193
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,7:59,D8,0.196
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,7:59,D3,0.207
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,7:59,D9,0.156
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,7:59,D4,0.148
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,7:59,D10,0.22
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,7:59,D5,0.199
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,7:59,D11,0.131
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,7:59,D6,0.131
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,7:59,E7,0.383
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,7:59,E2,0.303
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,7:59,E8,0.358
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,7:59,E3,0.358
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,7:59,E9,0.266
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,7:59,E4,0.248
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,7:59,E10,0.412
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,7:59,E5,0.384
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,7:59,E11,0.167
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,7:59,E6,0.168
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,7:59,H7,0.49
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,7:59,H2,0.405
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,7:59,H8,0.471
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,7:59,H3,0.473
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,7:59,H9,0.402
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,7:59,H4,0.368
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,7:59,H10,0.585
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,7:59,H5,0.533
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,7:59,H11,0.216
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,7:59,H6,0.209
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,7:59,C7,0.116
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,7:59,C2,0.114
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,7:59,C8,0.112
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,7:59,C3,0.11
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,7:59,C9,0.105
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,7:59,C4,0.106
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,7:59,C10,0.111
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,7:59,C5,0.111
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,7:59,C11,0.107
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,7:59,C6,0.106
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/26/2023,7:59,D7,0.258
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/26/2023,7:59,D2,0.255
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/26/2023,7:59,D8,0.239
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/26/2023,7:59,D3,0.219
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/26/2023,7:59,D9,0.174
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/26/2023,7:59,D4,0.161
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/26/2023,7:59,D10,0.199
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/26/2023,7:59,D5,0.194
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/26/2023,7:59,D11,0.168
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/26/2023,7:59,D6,0.157
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/26/2023,7:59,E7,0.587
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/26/2023,7:59,E2,0.561
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/26/2023,7:59,E8,0.567
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/26/2023,7:59,E3,0.551
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/26/2023,7:59,E9,0.441
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/26/2023,7:59,E4,0.403
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/26/2023,7:59,E10,0.489
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/26/2023,7:59,E5,0.498
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/26/2023,7:59,E11,0.383
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/26/2023,7:59,E6,0.367
BL21,Δ7,JOE7060,0 ng/mL,-,4/26/2023,7:59,H7,0.798
BL21,Δ7,JOE7060,0 ng/mL,+,4/26/2023,7:59,H2,0.785
BL21,Δ7,JOE7061,0 ng/mL,-,4/26/2023,7:59,H8,0.8
BL21,Δ7,JOE7061,0 ng/mL,+,4/26/2023,7:59,H3,0.805
BL21,Δ7,JOE7199,0 ng/mL,-,4/26/2023,7:59,H9,0.709
BL21,Δ7,JOE7199,0 ng/mL,+,4/26/2023,7:59,H4,0.649
BL21,Δ7,JOE7200,0 ng/mL,-,4/26/2023,7:59,H10,0.698
BL21,Δ7,JOE7200,0 ng/mL,+,4/26/2023,7:59,H5,0.687
BL21,Δ7,JOE7201,0 ng/mL,-,4/26/2023,7:59,H11,0.587
BL21,Δ7,JOE7201,0 ng/mL,+,4/26/2023,7:59,H6,0.558
BL21,Δ7,JOE7060,5 ng/mL,-,4/11/2023,8:29,C7,0.125
BL21,Δ7,JOE7060,5 ng/mL,+,4/11/2023,8:29,C2,0.127
BL21,Δ7,JOE7061,5 ng/mL,-,4/11/2023,8:29,C8,0.117
BL21,Δ7,JOE7061,5 ng/mL,+,4/11/2023,8:29,C3,0.118
BL21,Δ7,JOE7199,5 ng/mL,-,4/11/2023,8:29,C9,0.112
BL21,Δ7,JOE7199,5 ng/mL,+,4/11/2023,8:29,C4,0.117
BL21,Δ7,JOE7200,5 ng/mL,-,4/11/2023,8:29,C10,0.121
BL21,Δ7,JOE7200,5 ng/mL,+,4/11/2023,8:29,C5,0.107
BL21,Δ7,JOE7201,5 ng/mL,-,4/11/2023,8:29,C11,0.125
BL21,Δ7,JOE7201,5 ng/mL,+,4/11/2023,8:29,C6,0.101
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/11/2023,8:29,D7,0.289
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/11/2023,8:29,D2,0.285
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/11/2023,8:29,D8,0.278
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,8:29,D3,0.252
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,8:29,D9,0.214
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,8:29,D4,0.222
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,8:29,D10,0.222
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,8:29,D5,0.112
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,8:29,D11,0.228
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,8:29,D6,0.113
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,8:29,E7,0.552
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,8:29,E2,0.552
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,8:29,E8,0.551
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,8:29,E3,0.505
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,8:29,E9,0.467
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,8:29,E4,0.499
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,8:29,E10,0.464
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,8:29,E5,0.132
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,8:29,E11,0.448
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,8:29,E6,0.176
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,8:29,H7,0.688
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,8:29,H2,0.704
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,8:29,H8,0.707
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,8:29,H3,0.657
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,8:29,H9,0.624
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,8:29,H4,0.676
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,8:29,H10,0.621
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,8:29,H5,0.176
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,8:29,H11,0.593
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,8:29,H6,0.289
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,8:29,C7,0.119
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,8:29,C2,0.113
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,8:29,C8,0.11
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,8:29,C3,0.113
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,8:29,C9,0.105
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,8:29,C4,0.104
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,8:29,C10,0.116
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,8:29,C5,0.113
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,8:29,C11,0.108
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,8:29,C6,0.107
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,8:29,D7,0.248
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,8:29,D2,0.195
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,8:29,D8,0.201
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,8:29,D3,0.214
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,8:29,D9,0.157
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,8:29,D4,0.147
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,8:29,D10,0.219
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,8:29,D5,0.2
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,8:29,D11,0.13
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,8:29,D6,0.132
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,8:29,E7,0.435
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,8:29,E2,0.349
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,8:29,E8,0.396
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,8:29,E3,0.406
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,8:29,E9,0.302
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,8:29,E4,0.278
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,8:29,E10,0.468
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,8:29,E5,0.435
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,8:29,E11,0.176
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,8:29,E6,0.179
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,8:29,H7,0.57
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,8:29,H2,0.469
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,8:29,H8,0.548
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,8:29,H3,0.555
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,8:29,H9,0.47
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,8:29,H4,0.431
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,8:29,H10,0.665
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,8:29,H5,0.609
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,8:29,H11,0.254
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,8:29,H6,0.24
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,8:29,C7,0.114
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,8:29,C2,0.113
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,8:29,C8,0.11
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,8:29,C3,0.109
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,8:29,C9,0.105
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,8:29,C4,0.106
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,8:29,C10,0.11
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,8:29,C5,0.109
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,8:29,C11,0.106
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,8:29,C6,0.105
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/26/2023,8:29,D7,0.273
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/26/2023,8:29,D2,0.262
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/26/2023,8:29,D8,0.247
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/26/2023,8:29,D3,0.224
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/26/2023,8:29,D9,0.177
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/26/2023,8:29,D4,0.164
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/26/2023,8:29,D10,0.202
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/26/2023,8:29,D5,0.199
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/26/2023,8:29,D11,0.171
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/26/2023,8:29,D6,0.16
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/26/2023,8:29,E7,0.661
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/26/2023,8:29,E2,0.637
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/26/2023,8:29,E8,0.65
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/26/2023,8:29,E3,0.626
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/26/2023,8:29,E9,0.499
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/26/2023,8:29,E4,0.471
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/26/2023,8:29,E10,0.534
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/26/2023,8:29,E5,0.539
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/26/2023,8:29,E11,0.43
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/26/2023,8:29,E6,0.42
BL21,Δ7,JOE7060,0 ng/mL,-,4/26/2023,8:29,H7,0.863
BL21,Δ7,JOE7060,0 ng/mL,+,4/26/2023,8:29,H2,0.84
BL21,Δ7,JOE7061,0 ng/mL,-,4/26/2023,8:29,H8,0.857
BL21,Δ7,JOE7061,0 ng/mL,+,4/26/2023,8:29,H3,0.861
BL21,Δ7,JOE7199,0 ng/mL,-,4/26/2023,8:29,H9,0.807
BL21,Δ7,JOE7199,0 ng/mL,+,4/26/2023,8:29,H4,0.769
BL21,Δ7,JOE7200,0 ng/mL,-,4/26/2023,8:29,H10,0.791
BL21,Δ7,JOE7200,0 ng/mL,+,4/26/2023,8:29,H5,0.772
BL21,Δ7,JOE7201,0 ng/mL,-,4/26/2023,8:29,H11,0.661
BL21,Δ7,JOE7201,0 ng/mL,+,4/26/2023,8:29,H6,0.623
BL21,Δ7,JOE7060,5 ng/mL,-,4/11/2023,8:59,C7,0.12
BL21,Δ7,JOE7060,5 ng/mL,+,4/11/2023,8:59,C2,0.122
BL21,Δ7,JOE7061,5 ng/mL,-,4/11/2023,8:59,C8,0.113
BL21,Δ7,JOE7061,5 ng/mL,+,4/11/2023,8:59,C3,0.115
BL21,Δ7,JOE7199,5 ng/mL,-,4/11/2023,8:59,C9,0.109
BL21,Δ7,JOE7199,5 ng/mL,+,4/11/2023,8:59,C4,0.114
BL21,Δ7,JOE7200,5 ng/mL,-,4/11/2023,8:59,C10,0.118
BL21,Δ7,JOE7200,5 ng/mL,+,4/11/2023,8:59,C5,0.107
BL21,Δ7,JOE7201,5 ng/mL,-,4/11/2023,8:59,C11,0.121
BL21,Δ7,JOE7201,5 ng/mL,+,4/11/2023,8:59,C6,0.102
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/11/2023,8:59,D7,0.305
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/11/2023,8:59,D2,0.289
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/11/2023,8:59,D8,0.285
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,8:59,D3,0.264
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,8:59,D9,0.218
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,8:59,D4,0.224
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,8:59,D10,0.222
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,8:59,D5,0.112
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,8:59,D11,0.237
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,8:59,D6,0.112
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,8:59,E7,0.626
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,8:59,E2,0.622
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,8:59,E8,0.623
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,8:59,E3,0.564
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,8:59,E9,0.534
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,8:59,E4,0.565
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,8:59,E10,0.505
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,8:59,E5,0.137
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,8:59,E11,0.492
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,8:59,E6,0.189
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,8:59,H7,0.795
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,8:59,H2,0.805
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,8:59,H8,0.816
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,8:59,H3,0.76
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,8:59,H9,0.711
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,8:59,H4,0.791
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,8:59,H10,0.676
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,8:59,H5,0.202
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,8:59,H11,0.654
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,8:59,H6,0.355
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,8:59,C7,0.115
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,8:59,C2,0.111
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,8:59,C8,0.108
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,8:59,C3,0.111
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,8:59,C9,0.103
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,8:59,C4,0.102
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,8:59,C10,0.113
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,8:59,C5,0.111
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,8:59,C11,0.105
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,8:59,C6,0.105
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,8:59,D7,0.26
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,8:59,D2,0.203
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,8:59,D8,0.206
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,8:59,D3,0.223
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,8:59,D9,0.155
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,8:59,D4,0.147
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,8:59,D10,0.221
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,8:59,D5,0.203
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,8:59,D11,0.13
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,8:59,D6,0.129
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,8:59,E7,0.502
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,8:59,E2,0.397
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,8:59,E8,0.458
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,8:59,E3,0.464
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,8:59,E9,0.34
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,8:59,E4,0.321
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,8:59,E10,0.512
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,8:59,E5,0.497
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,8:59,E11,0.193
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,8:59,E6,0.198
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,8:59,H7,0.655
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,8:59,H2,0.546
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,8:59,H8,0.636
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,8:59,H3,0.645
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,8:59,H9,0.547
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,8:59,H4,0.502
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,8:59,H10,0.77
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,8:59,H5,0.689
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,8:59,H11,0.302
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,8:59,H6,0.287
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,8:59,C7,0.112
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,8:59,C2,0.112
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,8:59,C8,0.109
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,8:59,C3,0.109
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,8:59,C9,0.104
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,8:59,C4,0.105
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,8:59,C10,0.109
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,8:59,C5,0.108
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,8:59,C11,0.105
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,8:59,C6,0.105
