Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,11:29,E10,0.911
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,11:59,E10,0.957
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,12:29,E10,1.003
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,12:59,E10,1.061
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,13:29,E10,1.106
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,13:59,E10,1.145
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,14:29,E10,1.186
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,14:59,E10,1.218
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,15:29,E10,1.236
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,15:59,E10,1.253
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,16:29,E10,1.27
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,16:59,E10,1.285
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,17:29,E10,1.291
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,17:59,E10,1.295
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,18:29,E10,1.301
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,18:59,E10,1.304
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,19:29,E10,1.306
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,19:59,E10,1.308
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,20:29,E10,1.307
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,20:59,E10,1.308
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,21:29,E10,1.309
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,21:59,E10,1.315
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,22:29,E10,1.318
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,22:59,E10,1.32
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,23:29,E10,1.323
BW25113,ΔacrAB ΔmdtK,JOE7056,39 ng/mL,-,7/1/2022,23:59,E10,1.325
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,0:00,E11,0.098
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,0:29,E11,0.098
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,0:59,E11,0.099
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,1:29,E11,0.099
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,1:59,E11,0.099
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,2:29,E11,0.1
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,2:59,E11,0.1
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,3:29,E11,0.1
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,3:59,E11,0.101
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,4:29,E11,0.101
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,4:59,E11,0.102
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,5:29,E11,0.102
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,5:59,E11,0.103
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,6:29,E11,0.103
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,6:59,E11,0.104
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,7:29,E11,0.105
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,7:59,E11,0.105
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,8:29,E11,0.106
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,8:59,E11,0.107
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,9:29,E11,0.107
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,9:59,E11,0.108
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,10:29,E11,0.109
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,10:59,E11,0.11
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,11:29,E11,0.11
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,11:59,E11,0.111
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,12:29,E11,0.112
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,12:59,E11,0.113
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,13:29,E11,0.114
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,13:59,E11,0.115
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,14:29,E11,0.115
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,14:59,E11,0.117
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,15:29,E11,0.118
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,15:59,E11,0.119
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,16:29,E11,0.12
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,16:59,E11,0.121
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,17:29,E11,0.122
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,17:59,E11,0.123
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,18:29,E11,0.124
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,18:59,E11,0.126
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,19:29,E11,0.127
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,19:59,E11,0.128
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,20:29,E11,0.129
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,20:59,E11,0.131
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,21:29,E11,0.131
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,21:59,E11,0.132
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,22:29,E11,0.134
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,22:59,E11,0.135
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,23:29,E11,0.137
BW25113,ΔacrAB ΔmdtK,JOE7057,156 ng/mL,-,6/23/2022,23:59,E11,0.138
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,0:00,E11,0.097
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,0:29,E11,0.099
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,0:59,E11,0.101
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,1:29,E11,0.103
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,1:59,E11,0.108
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,2:29,E11,0.115
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,2:59,E11,0.125
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,3:29,E11,0.14
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,3:59,E11,0.16
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,4:29,E11,0.186
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,4:59,E11,0.223
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,5:29,E11,0.272
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,5:59,E11,0.331
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,6:29,E11,0.402
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,6:59,E11,0.475
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,7:29,E11,0.498
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,7:59,E11,0.527
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,8:29,E11,0.578
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,8:59,E11,0.638
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,9:29,E11,0.711
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,9:59,E11,0.776
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,10:29,E11,0.835
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,10:59,E11,0.889
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,11:29,E11,0.939
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,11:59,E11,0.98
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,12:29,E11,1.037
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,12:59,E11,1.092
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,13:29,E11,1.137
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,13:59,E11,1.179
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,14:29,E11,1.213
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,14:59,E11,1.236
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,15:29,E11,1.252
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,15:59,E11,1.27
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,16:29,E11,1.285
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,16:59,E11,1.29
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,17:29,E11,1.293
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,17:59,E11,1.296
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,18:29,E11,1.303
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,18:59,E11,1.307
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,19:29,E11,1.309
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,19:59,E11,1.31
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,20:29,E11,1.311
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,20:59,E11,1.312
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,21:29,E11,1.313
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,21:59,E11,1.318
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,22:29,E11,1.319
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,22:59,E11,1.32
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,23:29,E11,1.321
BW25113,ΔacrAB ΔmdtK,JOE7057,39 ng/mL,-,7/1/2022,23:59,E11,1.324
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,0:00,E2,0.098
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,0:29,E2,0.099
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,0:59,E2,0.1
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,1:29,E2,0.101
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,1:59,E2,0.101
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,2:29,E2,0.102
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,2:59,E2,0.102
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,3:29,E2,0.103
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,3:59,E2,0.104
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,4:29,E2,0.105
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,4:59,E2,0.106
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,5:29,E2,0.106
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,5:59,E2,0.108
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,6:29,E2,0.108
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,6:59,E2,0.109
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,7:29,E2,0.111
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,7:59,E2,0.112
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,8:29,E2,0.113
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,8:59,E2,0.114
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,9:29,E2,0.115
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,9:59,E2,0.117
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,10:29,E2,0.118
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,10:59,E2,0.12
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,11:29,E2,0.122
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,11:59,E2,0.123
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,12:29,E2,0.125
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,12:59,E2,0.127
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,13:29,E2,0.129
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,13:59,E2,0.131
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,14:29,E2,0.133
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,14:59,E2,0.135
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,15:29,E2,0.137
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,15:59,E2,0.14
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,16:29,E2,0.142
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,16:59,E2,0.144
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,17:29,E2,0.147
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,17:59,E2,0.15
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,18:29,E2,0.152
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,18:59,E2,0.154
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,19:29,E2,0.157
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,19:59,E2,0.16
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,20:29,E2,0.163
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,20:59,E2,0.166
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,21:29,E2,0.169
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,21:59,E2,0.171
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,22:29,E2,0.175
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,22:59,E2,0.179
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,23:29,E2,0.182
BW25113,ΔacrAB ΔmdtK,JOE7053 ,156 ng/mL,+,6/23/2022,23:59,E2,0.185
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,0:00,E2,0.097
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,0:29,E2,0.098
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,0:59,E2,0.101
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,1:29,E2,0.103
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,1:59,E2,0.107
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,2:29,E2,0.114
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,2:59,E2,0.124
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,3:29,E2,0.14
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,3:59,E2,0.158
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,4:29,E2,0.185
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,4:59,E2,0.222
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,5:29,E2,0.27
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,5:59,E2,0.332
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,6:29,E2,0.402
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,6:59,E2,0.477
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,7:29,E2,0.505
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,7:59,E2,0.541
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,8:29,E2,0.599
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,8:59,E2,0.669
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,9:29,E2,0.744
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,9:59,E2,0.807
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,10:29,E2,0.868
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,10:59,E2,0.922
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,11:29,E2,0.968
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,11:59,E2,1.019
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,12:29,E2,1.087
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,12:59,E2,1.142
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,13:29,E2,1.196
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,13:59,E2,1.228
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,14:29,E2,1.248
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,14:59,E2,1.27
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,15:29,E2,1.289
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,15:59,E2,1.299
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,16:29,E2,1.303
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,16:59,E2,1.307
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,17:29,E2,1.31
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,17:59,E2,1.313
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,18:29,E2,1.318
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,18:59,E2,1.322
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,19:29,E2,1.322
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,19:59,E2,1.323
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,20:29,E2,1.325
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,20:59,E2,1.328
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,21:29,E2,1.33
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,21:59,E2,1.335
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,22:29,E2,1.339
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,22:59,E2,1.341
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,23:29,E2,1.344
BW25113,ΔacrAB ΔmdtK,JOE7053 ,39 ng/mL,+,7/1/2022,23:59,E2,1.348
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,0:00,E3,0.098
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,0:29,E3,0.098
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,0:59,E3,0.099
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,1:29,E3,0.099
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,1:59,E3,0.1
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,2:29,E3,0.1
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,2:59,E3,0.101
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,3:29,E3,0.102
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,3:59,E3,0.102
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,4:29,E3,0.103
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,4:59,E3,0.103
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,5:29,E3,0.104
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,5:59,E3,0.104
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,6:29,E3,0.105
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,6:59,E3,0.105
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,7:29,E3,0.106
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,7:59,E3,0.106
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,8:29,E3,0.107
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,8:59,E3,0.108
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,9:29,E3,0.108
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,9:59,E3,0.109
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,10:29,E3,0.109
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,10:59,E3,0.11
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,11:29,E3,0.111
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,11:59,E3,0.112
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,12:29,E3,0.113
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,12:59,E3,0.113
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,13:29,E3,0.114
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,13:59,E3,0.115
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,14:29,E3,0.116
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,14:59,E3,0.116
BW25113,ΔacrAB ΔmdtK,JOE7054,156 ng/mL,+,6/23/2022,15:29,E3,0.117
