Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7060,39 ng/mL,-,4/28,20:59,E7,1.289
BL21,Δ7,JOE7060,39 ng/mL,-,4/28,21:29,E7,1.289
BL21,Δ7,JOE7060,39 ng/mL,-,4/28,21:59,E7,1.287
BL21,Δ7,JOE7060,39 ng/mL,-,4/28,22:29,E7,1.285
BL21,Δ7,JOE7060,39 ng/mL,-,4/28,22:59,E7,1.283
BL21,Δ7,JOE7060,39 ng/mL,-,4/28,23:29,E7,1.28
BL21,Δ7,JOE7060,39 ng/mL,-,4/28,23:59,E7,1.278
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,0:00,E8,0.09
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,0:29,E8,0.091
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,0:59,E8,0.091
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,1:29,E8,0.092
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,1:59,E8,0.093
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,2:29,E8,0.094
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,2:59,E8,0.096
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,3:29,E8,0.099
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,3:59,E8,0.103
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,4:29,E8,0.109
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,4:59,E8,0.117
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,5:29,E8,0.128
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,5:59,E8,0.144
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,6:29,E8,0.164
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,6:59,E8,0.191
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,7:29,E8,0.231
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,7:59,E8,0.28
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,8:29,E8,0.343
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,8:59,E8,0.421
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,9:29,E8,0.524
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,9:59,E8,0.601
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,10:29,E8,0.703
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,10:59,E8,0.844
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,11:29,E8,0.911
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,11:59,E8,0.963
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,12:29,E8,1.013
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,12:59,E8,1.07
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,13:29,E8,1.11
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,13:59,E8,1.142
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,14:29,E8,1.167
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,14:59,E8,1.179
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,15:29,E8,1.192
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,15:59,E8,1.207
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,16:29,E8,1.221
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,16:59,E8,1.233
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,17:29,E8,1.245
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,17:59,E8,1.258
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,18:29,E8,1.268
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,18:59,E8,1.276
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,19:29,E8,1.282
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,19:59,E8,1.304
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,20:29,E8,1.307
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,20:59,E8,1.305
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,21:29,E8,1.304
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,21:59,E8,1.302
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,22:29,E8,1.3
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,22:59,E8,1.297
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,23:29,E8,1.294
BL21,Δ7,JOE7061,39 ng/mL,-,4/28,23:59,E8,1.292
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,0:00,E9,0.092
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,0:29,E9,0.092
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,0:59,E9,0.093
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,1:29,E9,0.094
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,1:59,E9,0.095
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,2:29,E9,0.097
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,2:59,E9,0.101
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,3:29,E9,0.105
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,3:59,E9,0.112
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,4:29,E9,0.121
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,4:59,E9,0.134
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,5:29,E9,0.151
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,5:59,E9,0.175
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,6:29,E9,0.205
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,6:59,E9,0.245
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,7:29,E9,0.295
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,7:59,E9,0.363
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,8:29,E9,0.431
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,8:59,E9,0.531
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,9:29,E9,0.611
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,9:59,E9,0.712
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,10:29,E9,0.848
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,10:59,E9,0.911
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,11:29,E9,0.963
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,11:59,E9,1.011
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,12:29,E9,1.057
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,12:59,E9,1.094
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,13:29,E9,1.128
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,13:59,E9,1.156
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,14:29,E9,1.171
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,14:59,E9,1.186
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,15:29,E9,1.202
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,15:59,E9,1.215
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,16:29,E9,1.229
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,16:59,E9,1.241
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,17:29,E9,1.254
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,17:59,E9,1.263
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,18:29,E9,1.269
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,18:59,E9,1.276
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,19:29,E9,1.28
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,19:59,E9,1.292
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,20:29,E9,1.301
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,20:59,E9,1.301
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,21:29,E9,1.299
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,21:59,E9,1.298
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,22:29,E9,1.296
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,22:59,E9,1.293
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,23:29,E9,1.29
BL21,Δ7,JOE7199,39 ng/mL,-,4/28,23:59,E9,1.288
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,0:00,E10,0.091
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,0:29,E10,0.092
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,0:59,E10,0.092
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,1:29,E10,0.093
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,1:59,E10,0.094
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,2:29,E10,0.096
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,2:59,E10,0.098
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,3:29,E10,0.102
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,3:59,E10,0.107
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,4:29,E10,0.114
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,4:59,E10,0.124
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,5:29,E10,0.138
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,5:59,E10,0.159
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,6:29,E10,0.185
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,6:59,E10,0.221
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,7:29,E10,0.268
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,7:59,E10,0.33
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,8:29,E10,0.406
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,8:59,E10,0.505
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,9:29,E10,0.585
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,9:59,E10,0.68
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,10:29,E10,0.803
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,10:59,E10,0.892
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,11:29,E10,0.944
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,11:59,E10,0.989
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,12:29,E10,1.031
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,12:59,E10,1.065
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,13:29,E10,1.097
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,13:59,E10,1.124
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,14:29,E10,1.143
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,14:59,E10,1.157
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,15:29,E10,1.173
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,15:59,E10,1.186
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,16:29,E10,1.2
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,16:59,E10,1.211
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,17:29,E10,1.221
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,17:59,E10,1.23
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,18:29,E10,1.236
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,18:59,E10,1.241
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,19:29,E10,1.244
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,19:59,E10,1.246
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,20:29,E10,1.248
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,20:59,E10,1.251
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,21:29,E10,1.252
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,21:59,E10,1.262
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,22:29,E10,1.262
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,22:59,E10,1.26
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,23:29,E10,1.257
BL21,Δ7,JOE7200,39 ng/mL,-,4/28,23:59,E10,1.256
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,0:00,E11,0.092
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,0:29,E11,0.093
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,0:59,E11,0.093
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,1:29,E11,0.094
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,1:59,E11,0.096
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,2:29,E11,0.098
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,2:59,E11,0.102
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,3:29,E11,0.107
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,3:59,E11,0.114
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,4:29,E11,0.123
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,4:59,E11,0.137
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,5:29,E11,0.155
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,5:59,E11,0.182
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,6:29,E11,0.217
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,6:59,E11,0.26
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,7:29,E11,0.321
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,7:59,E11,0.395
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,8:29,E11,0.469
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,8:59,E11,0.572
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,9:29,E11,0.665
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,9:59,E11,0.779
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,10:29,E11,0.891
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,10:59,E11,0.948
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,11:29,E11,0.994
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,11:59,E11,1.044
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,12:29,E11,1.078
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,12:59,E11,1.106
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,13:29,E11,1.139
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,13:59,E11,1.155
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,14:29,E11,1.176
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,14:59,E11,1.192
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,15:29,E11,1.208
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,15:59,E11,1.22
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,16:29,E11,1.234
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,16:59,E11,1.247
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,17:29,E11,1.26
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,17:59,E11,1.269
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,18:29,E11,1.277
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,18:59,E11,1.283
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,19:29,E11,1.301
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,19:59,E11,1.309
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,20:29,E11,1.309
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,20:59,E11,1.308
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,21:29,E11,1.307
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,21:59,E11,1.307
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,22:29,E11,1.305
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,22:59,E11,1.304
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,23:29,E11,1.302
BL21,Δ7,JOE7201,39 ng/mL,-,4/28,23:59,E11,1.301
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,0:00,H2,0.09
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,0:29,H2,0.09
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,0:59,H2,0.09
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,1:29,H2,0.091
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,1:59,H2,0.092
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,2:29,H2,0.094
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,2:59,H2,0.097
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,3:29,H2,0.103
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,3:59,H2,0.112
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,4:29,H2,0.127
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,4:59,H2,0.15
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,5:29,H2,0.185
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,5:59,H2,0.234
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,6:29,H2,0.289
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,6:59,H2,0.356
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,7:29,H2,0.424
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,7:59,H2,0.524
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,8:29,H2,0.615
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,8:59,H2,0.72
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,9:29,H2,0.855
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,9:59,H2,0.911
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,10:29,H2,0.962
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,10:59,H2,1.008
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,11:29,H2,1.049
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,11:59,H2,1.094
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,12:29,H2,1.126
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,12:59,H2,1.157
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,13:29,H2,1.168
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,13:59,H2,1.179
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,14:29,H2,1.196
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,14:59,H2,1.203
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,15:29,H2,1.216
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,15:59,H2,1.23
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,16:29,H2,1.237
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,16:59,H2,1.245
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,17:29,H2,1.255
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,17:59,H2,1.256
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,18:29,H2,1.262
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,18:59,H2,1.278
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,19:29,H2,1.282
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,19:59,H2,1.287
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,20:29,H2,1.281
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,20:59,H2,1.28
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,21:29,H2,1.285
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,21:59,H2,1.276
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,22:29,H2,1.275
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,22:59,H2,1.278
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,23:29,H2,1.272
BL21,Δ7,JOE7060,0 ng/mL,+,4/28,23:59,H2,1.277
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,0:00,H3,0.092
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,0:29,H3,0.091
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,0:59,H3,0.092
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,1:29,H3,0.093
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,1:59,H3,0.094
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,2:29,H3,0.096
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,2:59,H3,0.1
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,3:29,H3,0.107
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,3:59,H3,0.119
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,4:29,H3,0.138
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,4:59,H3,0.168
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,5:29,H3,0.211
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,5:59,H3,0.268
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,6:29,H3,0.326
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,6:59,H3,0.401
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,7:29,H3,0.476
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,7:59,H3,0.585
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,8:29,H3,0.68
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,8:59,H3,0.789
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,9:29,H3,0.897
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,9:59,H3,0.953
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,10:29,H3,1.001
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,10:59,H3,1.047
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,11:29,H3,1.088
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,11:59,H3,1.124
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,12:29,H3,1.147
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,12:59,H3,1.166
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,13:29,H3,1.18
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,13:59,H3,1.191
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,14:29,H3,1.204
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,14:59,H3,1.21
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,15:29,H3,1.226
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,15:59,H3,1.234
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,16:29,H3,1.244
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,16:59,H3,1.245
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,17:29,H3,1.249
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,17:59,H3,1.26
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,18:29,H3,1.262
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,18:59,H3,1.274
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,19:29,H3,1.275
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,19:59,H3,1.274
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,20:29,H3,1.273
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,20:59,H3,1.268
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,21:29,H3,1.265
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,21:59,H3,1.264
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,22:29,H3,1.267
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,22:59,H3,1.266
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,23:29,H3,1.268
BL21,Δ7,JOE7061,0 ng/mL,+,4/28,23:59,H3,1.264
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,0:00,H4,0.093
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,0:29,H4,0.094
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,0:59,H4,0.094
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,1:29,H4,0.096
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,1:59,H4,0.098
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,2:29,H4,0.101
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,2:59,H4,0.109
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,3:29,H4,0.123
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,3:59,H4,0.144
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,4:29,H4,0.177
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,4:59,H4,0.226
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,5:29,H4,0.278
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,5:59,H4,0.348
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,6:29,H4,0.402
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,6:59,H4,0.489
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,7:29,H4,0.571
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,7:59,H4,0.677
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,8:29,H4,0.785
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,8:59,H4,0.889
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,9:29,H4,0.952
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,9:59,H4,1
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,10:29,H4,1.039
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,10:59,H4,1.079
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,11:29,H4,1.107
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,11:59,H4,1.135
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,12:29,H4,1.161
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,12:59,H4,1.17
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,13:29,H4,1.184
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,13:59,H4,1.195
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,14:29,H4,1.206
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,14:59,H4,1.217
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,15:29,H4,1.223
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,15:59,H4,1.231
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,16:29,H4,1.236
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,16:59,H4,1.242
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,17:29,H4,1.246
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,17:59,H4,1.248
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,18:29,H4,1.25
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,18:59,H4,1.262
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,19:29,H4,1.264
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,19:59,H4,1.26
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,20:29,H4,1.259
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,20:59,H4,1.256
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,21:29,H4,1.253
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,21:59,H4,1.251
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,22:29,H4,1.256
BL21,Δ7,JOE7199,0 ng/mL,+,4/28,22:59,H4,1.253
